Comment,label
用起来很方便的app.在求职软件中比较突出.不出门不花钱也能面试找到心仪的工作,Valuable
这个应用软件确实很好用。感觉很的满意。,Valuable
特别好用！,Unhelpful
太好了,Unhelpful
非常好,Unhelpful
不错,Unhelpful
很棒，第一份工作就是在这里边找到的呢,Valuable
安装太慢,Unhelpful
不错,Unhelpful
都市白领的福音啊，每个月都月光，都是靠现金贷款过日子了,Valuable
挺好用,Unhelpful
看了根本停不下来,Valuable
挺好的，但是太占内存了！！！！,Valuable
阔以,Unhelpful
伪渣男孩悄咪咪打卡...,Valuable
好,Unhelpful
有枪的话，把所有高利贷毙了，有一个杀一个，世间怎会容得下这种要人命的东西,Valuable
好用,Unhelpful
不错不错，,Unhelpful
很好,Unhelpful
超好用哦～适合我这种学生狗哈哈哈～一开始是老师推荐的，用了感觉停不下来～疯狂背单词！,Valuable
非常好,Unhelpful
啊啊啊，好气呀，为什么有一些歌没有版权了,Valuable
免费功能还是挺多的。收费的功能也挺合理。,Valuable
好,Unhelpful
还不错,Unhelpful
恐怖,Unhelpful
打开直接闪退╰（‵□′）╯,Valuable
很好，不过我自己手残不小心把所有记录恢复出厂了,Valuable
OK,Unhelpful
有学生模式下打不开,Valuable
为啥打不开,Unhelpful
想问下开发者几个问题：1：手机在什么状态下算离线状态（假如一直有网络）。<br>  2：对方手机这个应用明明一直在后台工作，为什么只有对方在刚打开这个应用之后半个小时左右才可以定位对方，假如一个小时或者好几个，十几个小时后明明都在后台工作，而定位不了，显示离线？<br>  希望开发者可以回答这两个困扰我很久的问题！谢谢！<br>  另外说明一下，这个应用确实很好用，就这两个问题没弄懂。,Valuable
太棒了！好用！,Valuable
闪退,Unhelpful
真的超棒   喜欢,Valuable
人家开挂都是用这个软件而我们呢一进去就闪退针对我们不修复的话，我直接喷了，给你两颗星，你自己好好想想,Valuable
很棒，不仅有答案还有试卷,Valuable
好好好,Unhelpful
离不开的APP,Valuable
好用,Unhelpful
说什么第一次申请额度都不会达到，看在放款快的份上我忍了。,Valuable
太差，一点也不好,Valuable
春晚抢的红包没了？？？？？？,Valuable
就一个字：好,Unhelpful
挺好的应用，这款软件很好用，生活中衣食住行随手记账，对自己合理安排消费支出很有帮助,Valuable
水印是可以，但不能连拍，拍一张就弹出分享，分享个鬼啊！然后点几次才能再次进去拍照模式，关键时候岂容迟疑？？？,Valuable
挺好的,Unhelpful
我觉得很好,Unhelpful
很好,Unhelpful
必须给赞??,Unhelpful
好用,Unhelpful
好,Unhelpful
两年二级,Unhelpful
OK,Unhelpful
非常好用,Unhelpful
这里要给小溪管家老师一个手工五星赞??，对啊，专业的人干专业的事，对啊网，让您选择大于努力,Valuable
不错，方便实用,Valuable
特别好玩，以前抓住了一只口红呢,Valuable
超级好??????????????????????????????????????????????????,Unhelpful
软件太敏感了，约会都不给发，,Valuable
太好了,Unhelpful
挺好的,Unhelpful
好,Unhelpful
没毛病！,Unhelpful
为什么下载的壁纸有些删不掉,Valuable
很好，我抓到了，很好抓。,Valuable
不错??,Unhelpful
看免费的吧,Unhelpful
就是vip有点烦，免费的太少了,Valuable
打不开了？,Unhelpful
压根就进不去，什么情况？？？,Valuable
想看的小说曾经有，但是现在没有了,Valuable
产品不错，但服务就惨不忍睹,Valuable
总是加载不了内容，赶紧修复,Valuable
太棒了，里面所有东西都解锁了。,Valuable
不是我要的东西,Valuable
很多书的答案就是不全面,Valuable
真的不错??,Unhelpful
看推送都没金币。,Valuable
好玩,Unhelpful
不好!!,Unhelpful
挺好的,Unhelpful
很好,Unhelpful
太棒了，真的若琪不错，人工智能真不错必须给满星,Valuable
很好,Unhelpful
内容丰富，不错，很好用,Valuable
太棒啦,Unhelpful
不错,Unhelpful
Very good,Valuable
第一次用自如，就老显示服务器异常，操作不了，不知道怎么做生意的,Valuable
好用啊，也没有什么广告，也不用充值什么的,Valuable
只能给三颗星1，华为的游戏加载不了，跟隔壁八爪鱼一个个性    2，容易封号       3，怎么加速很卡？,Valuable
很好,Unhelpful
一星太多了，五星平衡下,Valuable
非常好,Unhelpful
好用啊 翻译很快,Valuable
房源不真实，都是中介,Valuable
还没看，总是看到这个视频，就觉得可以,Valuable
很好(?▽?),Valuable
还可以，服务好,Valuable
好是好，就照片有点模糊,Valuable
AI步行模式在哪？求回复,Valuable
根本就没皮肤,Unhelpful
会一直支持的 好新的软件。不过还是不断的完善的。加油 .,Valuable
可以,Unhelpful
真好用啊，让我的寒暑假如此的充实，请一定要下架鸭,Valuable
挺好,Unhelpful
还好吧??,Unhelpful
中介，没吊用,Unhelpful
很不错的软件，很好用，下载了就一直在用，方便的,Valuable
不好玩,Unhelpful
知道儿子学习,Unhelpful
推荐大家看独孤皇后，周一到周四晚八点更新两集VIP更新八集，和独步天下不一样，请勿比较，谢谢,Valuable
同城约会交友这款软件特棒！,Valuable
很好用,Unhelpful
壁纸都很好看  非常非常喜欢,Valuable
分太高 平衡一下,Valuable
一星都不想给，简直了，强制性下载，强制性搜集身份证号码，还扫描，差到爆，差差差,Valuable
为了魔道而来的,Valuable
好用,Unhelpful
v20打不开,Unhelpful
登不进去，一直系统繁忙！,Valuable
五星差评,Unhelpful
里面有非常多的专业老师进行钢琴陪练辅导，满足不同层次学生的需求啦,Valuable
从上线以来一直在用非常喜欢的共享模式很好的App已经安利了身边很多好友,Valuable
不知道有些人怎么想的，不给满分，导致了现在的4.9评分,Valuable
500m以上得下载半天或者一天  蓝奏云走起,Valuable
为什么我打不开？,Valuable
好用,Unhelpful
挺不错的,Unhelpful
"喜欢这个应用软件，超赞 唯美,感觉很得满意。",Valuable
差评,Unhelpful
点都不好，不能搜索,Valuable
太好了,Unhelpful
挺好,Unhelpful
太好用了,Unhelpful
不错不错真香,Unhelpful
太好了,Unhelpful
非常好,Unhelpful
真的很不错,Unhelpful
不错，竟然真的都是免费的，好看的书很多，广告有一点，可以忽略,Valuable
用过云闪付，最大的体验就是云闪付商城千万别用，全是坑，不发货，也不退款，至于客服部门，请当他们不存在，享受过京东商城客服的服务以后对比太强烈了，感觉回到70年代，面对国营企业的大爷一般～～～,Valuable
挺好的诶 虽然很多课程要vip 但是不要vip的课程知识也很多呐 而且vip也不贵,Valuable
太棒了,Unhelpful
我也赚了10块多，开心~还养成了早起的好习惯,Valuable
还可以吧，不像网上说的高利贷,Valuable
很好,Unhelpful
好玩,Unhelpful
太差了,Unhelpful
这软件超好用,Unhelpful
不太好,Unhelpful
跟高德比一个天上一个地上,Valuable
好用,Unhelpful
差评(*｀Ω?*)v时间消失术,Valuable
好好,Unhelpful
好,Unhelpful
好！！！！,Unhelpful
好,Unhelpful
真的很棒,Unhelpful
不好,Unhelpful
顺风车很方便,Unhelpful
华为手机管家,Unhelpful
超棒!,Unhelpful
什么鬼，这个游戏夹第一次时的确夹上，但充钱后一个都夹不上来，这种坑钱的游戏建议不要下载,Valuable
学会修图，赢得完美人生,Valuable
借款借钱度小满金融贷款平台，支持手机度小满金融贷款，小额度小满金融贷款极速放款，可申请多家平台进行度小满金融贷款，放款成功率高，可以使用。很急很急需要一笔钱，朋友都借完了，但是凑不够，还好。不说那么多感谢的话，唯一就是推荐给更多需要的朋友。,Valuable
太好用了！！！??,Valuable
还行,Unhelpful
用微信验证码登录,Valuable
如果能绑定更多购物软件就更好了??,Valuable
真是太好玩了， 给五颗星！,Valuable
真好,Unhelpful
好玩好玩,Unhelpful
现在琴音更新了弹的时候不大适应，很难受的感觉，以前很柔和还有延音，现在怎么感觉没有了，好生硬的感觉,Valuable
还可以吧！勉强通过！,Valuable
挂了VPN  也有谷歌框架 就是进不去 各种闪退 非要用GMS安装器才行吗？,Valuable
智能手机,Unhelpful
不错。身边朋友都在用,Valuable
很棒啊呢，速度很快，界面也很个性。,Valuable
很好玩,Unhelpful
打不开！,Unhelpful
贷款、借钱、企业贷款、公司贷款,Valuable
打不开,Unhelpful
太棒了，斗罗大陆漫画全免费，我都想给六颗星！,Valuable
"唯美！非常不错不错得作品,作者真是用心！我很喜欢！",Valuable
太棒了！????????????????????????????????,Valuable
只为王俊凯,Unhelpful
超好(?▽?),Valuable
"这个是建行的借贷app,贷款借钱都可以，挺好的",Valuable
妈妈钱包收益高分线低，是现在泛滥的线上理财平台数一数二的，把资金放里面很安心，赚的收益已经为自己添置不少东西了。,Valuable
很好,Unhelpful
我觉得特别棒，夜听教会了我很多.,Valuable
建议加入一些慢放镜头,Valuable
还可以,Unhelpful
可以。就是有点bug，发布的东西转为竞拍之后原来的还可以拍。不知道为什么。也可能是我不会用,Valuable
还不错,Unhelpful
真是太好了??????,Valuable
如果不是小破站，我寒假作业早完了！五星差评！（狗头保命）,Valuable
抖音真好玩,Unhelpful
非常好,Unhelpful
也在慢慢学习时尚ing,Valuable
很不错的APP，里面有各种tips，好评,Valuable
张恒久无敌,Unhelpful
都打不开,Unhelpful
我还没玩就不能玩了,Valuable
我觉得挺好呀,Unhelpful
不能用 都不说 到了店里才说不能用,Valuable
还可以吧,Unhelpful
抄作业真方便,Unhelpful
还不错，资源很多,Valuable
周报数据错误一直不能解决,Valuable
好用,Unhelpful
不错的应用,Unhelpful
五星五星,Unhelpful
很好。,Unhelpful
跟本打不开！,Unhelpful
不错,Unhelpful
五星差评,Unhelpful
好,Unhelpful
里面有很多招标投标信息，采购信息很全面精准，一搜索就能很快的出来几百条需要的信息，比中国招标网好！,Valuable
拜拜,Unhelpful
只从被51收了就各种不通过，全部按期还款，没逾期，一到51这个破公司收了就各种拒绝，给你5星是想让更多人看见,Valuable
一颗都不想给,Unhelpful
蛮好用的,Unhelpful
很喜欢,Unhelpful
继续努力吧,Unhelpful
这个游戏一抓到就松，我试了好几次，都没成功,Valuable
烂，广告占首屏幕，一直往外跳，看东西超不爽??,Valuable
不错,Unhelpful
非常好!,Unhelpful
好,Unhelpful
好,Unhelpful
免费好,Unhelpful
A站还可以吧,Unhelpful
为什么打不开,Unhelpful
超级超级棒,Unhelpful
很好，漂亮，简单好用，短信代收，设计很合理，通话短信都不能帮别人实现，更多的愿望。,Valuable
挺好的，第一次能抓到，哈哈~,Valuable
很好哟,Unhelpful
很好,Unhelpful
good,Unhelpful
挺好的,Unhelpful
就还行，挺不错的，就是里面一些东西再便宜点,Valuable
佣金宝收益不错，还能和国债逆回购组合玩，赞！,Valuable
一星都不想给，抄袭的有用？还有不是会员做9张画布你是认真的？充钱充钱就充钱！还能干个啥！,Valuable
我也沒下,Unhelpful
我很喜欢（才怪）,Valuable
蛮不错的小姐姐许多,Valuable
不错，这个软件太好了，提现神速，赞一个,Valuable
不喜欢它的聊天功能??  天天骚扰,Valuable
没事刷抖音,Unhelpful
一直在用这个软件，很好用。,Valuable
再补充下，如果有自动阅读模式就更好了,Valuable
更新了就用不了????,Valuable
不错,Unhelpful
不错，很好,Unhelpful
不错，每次都能买到票,Valuable
在这里学会了很多菜式,Valuable
什么软件 广告都没有 看什么看,Valuable
不错,Unhelpful
为什么视频编辑最后要有质量然后发快手特别卡是什么玩意其他的还不错,Valuable
用着还行吧,Unhelpful
还不错，但也有时候答非所问。,Valuable
真的是厉害了，广告里说的这么厉害，又是免费又是没广告的。结果下载进去一看还真是这样，全是“腐”小说特别好，而且一堆广告，隔几页就有一个广告，让我们深刻了解拼多多投资能力。刚才搜了一下骆驼祥子，结果给我搜出来一个夜行人间！！！???这么经典的书都搜不到，结果还说什么海量小说，真是厉害了,Valuable
有问题,Unhelpful
很好用～,Unhelpful
后台启动，定位耗电特别不好,Valuable
谢谢写代码的哥哥。,Valuable
广告太多了，好看的还要ⅤIP,Valuable
挺好的，一直用的都是QQ音乐~,Valuable
很好,Unhelpful
不错不错,Unhelpful
不好用，拍了一张，第二张界面就转到选择模式的页面了，照片也不会自动当到相册里，重装软件来评价再删除的,Valuable
我想自己写小说的，结果根本发不了图片，弄不了人物的头像,Valuable
，很划算,Unhelpful
太好玩了,Unhelpful
好评,Unhelpful
老是更新。,Unhelpful
夸克网盘开通了vip可以有6T空间，但是会员到期了，这个6T空间怎么办？收回？望答复～,Valuable
至尊宝太帅了,Unhelpful
??喜欢,Unhelpful
百姓出行助手<br>共享经济之应<br>获得良好发现机遇，<br>加油??，努力！,Valuable
赶紧更新,Unhelpful
登不上????,Valuable
体验真差，经常要更新，不更新就没法用，现在最新版，居然进不去,Valuable
不错。还好,Unhelpful
好玩,Unhelpful
以马内利,Unhelpful
不错,Unhelpful
ofo你是拿着近百亿的押金集体吸～毒去了吗,Valuable
很好,Unhelpful
怎么还带禁言的？广告还多??,Valuable
这软件越来越差劲了,Valuable
好玩??,Unhelpful
好,Unhelpful
不错,Unhelpful
非要好，表情包很多,Valuable
p20用不了呀,Valuable
闪退,Unhelpful
很好,Unhelpful
很好的一个软件,Valuable
非常好玩,Unhelpful
很好用,Unhelpful
还行,Unhelpful
好的很，但广告有点多,Valuable
广告太多太多了,Valuable
好好好太好了以后的菜谱是??,Valuable
我都不想给星星评分啊！为什么我的都打不开？谁能告诉我？为什么？在线等。??,Valuable
不错，挺好的,Unhelpful
棒棒哒,Unhelpful
广告  广告 都是广告,Valuable
最后一次，真的最后一次,Valuable
这版不稳定，发货看不到，消息又不稳定,Valuable
挺好用的一个软件，希望能够一直这么良心,Valuable
为了第五人格,Unhelpful
东西质量太差，买了一个手机壳，结果小了半厘米。,Valuable
进不去，显示已停止运行,Valuable
东西贵,Unhelpful
打不开,Unhelpful
很好,Unhelpful
棒棒哒,Unhelpful
挺好用的，推荐给单位其他同事。,Valuable
不错不错，定位准确,Valuable
还好用。,Unhelpful
棒,Unhelpful
G1冲鸭！！！,Valuable
刚想打开，闪退严重，,Valuable
还不错呦,Unhelpful
nice,Unhelpful
好,Unhelpful
非常好，操作方便，提现方便,Valuable
前俩天还好好滴，怎么今天闪退了,Valuable
很好,Unhelpful
好,Unhelpful
好,Unhelpful
vr全屏时，头瞄到隐藏菜单区时两边画面边会变一样，可以改进吗,Valuable
很好用 简洁明了！,Valuable
之前试着下载了很多款软件，但用起来都没有这个好,Valuable
很好！,Unhelpful
可以,Unhelpful
怎么都是一星，我也跟风吧,Valuable
好用,Unhelpful
好好用,Unhelpful
真的很棒，加油,Valuable
服务及时到位,Unhelpful
太好了，寒假作业不愁了,Valuable
好,Unhelpful
很棒,Unhelpful
太太太太太～好用了,Valuable
实现随时读书梦想,Valuable
有一点,Unhelpful
太好用了，不用说5颗星,Valuable
为什么在闪退,Unhelpful
还行,Unhelpful
有些答案不清晰,Valuable
就是能感受到一种生活的气息,Valuable
好好??,Unhelpful
很好用呀，是我喜欢的类型,Valuable
刷新了我对“坑”这个词的价值观。,Valuable
太好用了,Unhelpful
打不开啊,Unhelpful
好,Unhelpful
真好,Unhelpful
确实好！,Unhelpful
"歌词找到了可是下载不了，它表示""抱歉没有找到适合的歌词""可是歌词都看到了就是下载不了",Valuable
还不错,Unhelpful
很好用!,Unhelpful
好用,Unhelpful
太好玩了！,Unhelpful
EXO走钻石路吧??,Valuable
杨杨冲鸭,Unhelpful
挺好,Unhelpful
棒棒哒！,Unhelpful
好看啊！少女心爆棚,Valuable
非常好，最好把穴位定位的文字也加上,Valuable
给好啊,Unhelpful
还是快手好玩,Unhelpful
无条件好评，58同城58，支持杨幂??,Valuable
非常好用,Unhelpful
为什么无法更新到最新914甚至刚出的新版？,Valuable
唯一的缺点就是不能唱歌，其他都还好,Valuable
很棒,Unhelpful
很棒，高效率办公,Valuable
很好用，就是有水印,Valuable
好,Unhelpful
特别搞笑，你在后边加订门票钱，我是去上学，又不是去玩，我什么时候买门票不行，要你给我加。我觉得你加的这些额外的收费挺搞笑的，除去这些，我觉得你是很好的软件。,Valuable
真的很不错,Unhelpful
无法用语言形容了，太好用了！,Valuable
好好好,Unhelpful
好用,Unhelpful
好用,Unhelpful
我哭了，我网络满格结果加载了老半天加载不出来，我钱都付了结果还让我再付一次。没爱了x,Valuable
太好用了,Unhelpful
太棒了,Unhelpful
特好用,Unhelpful
不错,Unhelpful
为什么还不能使用？,Valuable
西蜀霸王,Unhelpful
好,Unhelpful
安装半天都没下载下来,Valuable
第一次用的时候有点忐忑，因为急用所以选择了这款软件，真的很便捷，款也是趋势。,Valuable
可以，挺好用。,Valuable
比携程方便,Unhelpful
特别好,Unhelpful
这神奇的评分机制，我真是服了,Valuable
打不开<br>国内可能不行,Valuable
可以,Unhelpful
送餐时间比美团多了10多分钟不说，还要延迟送达。最气的是，大年初七过后点饿了么的送达时间居然比美团多了将近30分钟！跟客服反应了跟没说一样??????,Valuable
买的东西都坏的,Valuable
下好了，说要在主题里设置，怎么设置？,Valuable
消息传递的很快，挺好的。不然真不知道怎么联系到其他人。,Valuable
超级好用,Unhelpful
好用,Unhelpful
很好,Unhelpful
好,Unhelpful
弹屏转正贼不爽,Valuable
接下来就让我谈谈这个抖音吧 <br>1 个人介绍 为什么只能说 几十个字 快手个人介绍 能说200字 还有一些音乐 根本搜索不起来 快手就搜了起来 什么玩意儿 一星也不想给,Valuable
真的不错,Unhelpful
还可以,Unhelpful
好评。这个软件不错。就是额度少了点。。,Valuable
这软件还真有两把刷子！我稀饭??,Valuable
有的要VIP，总体挺好,Valuable
好,Unhelpful
很不错的应用，画面感觉很不错，图片也很精致,Valuable
超好用,Unhelpful
真真假假。自己都分不清楚,Valuable
我在又这个在拼多多下单，但在拼多多里面却没有下单记录,Valuable
差劲,Unhelpful
觉得里面的商品都是精挑细选的精品呢,Valuable
非常好,Unhelpful
不如从前了,Unhelpful
用了很长时间了，感觉这个睿隆期货软件真的很好用，操作简单易上手，很方便。,Valuable
挺好 不错,Unhelpful
用了很多阅读软件，还是用着网易蜗牛最舒服,Valuable
里面的答案很全   好评哦！,Valuable
没有VIP  不要用腾讯  吃人血的腾讯,Valuable
挺好的，查快递很方便,Valuable
测算结果建议什么的还是有帮助,Valuable
有的歌没有，整体不错，偏爱腾讯,Valuable
给力,Unhelpful
好用很爽很舒服！,Valuable
好评,Unhelpful
下载速度太慢了,Valuable
很棒,Unhelpful
很不错的新闻软件,Valuable
好,Unhelpful
高价文章放的太少，普通的价又太低，应该十块也可打款,Valuable
可以可以这个优秀,Valuable
第一个星是评论条件<br>第二个星是给给特效的<br>你们是怎么把广告里的会员那一栏给弄掉的,Valuable
好，就是有些医院有问题,Valuable
挺好用的，还能上门取件,Valuable
用着不错，车也可以，就是老了点，整体没毛病，携程租车比一嗨租车划算,Valuable
好用！！！,Unhelpful
我没下载，怎么会在我手机上,Valuable
好,Unhelpful
怎么关闭安全提醒，怎么关都关不掉啊！！很烦人,Valuable
很喜欢,Unhelpful
不支持！,Unhelpful
卸载后再下载，为什么登不得，只能用应用分身才能用,Valuable
客服超级拖拉，你不多催几次绝对不会给你解决问题，买优惠零食可以试试，其他的最好别买，绝对会后悔，就比如现在的我,Valuable
不错,Unhelpful
其实华为的手机上都自带这个键的。,Valuable
还不错,Unhelpful
昨天下载了这个软件，好用，操作简单，非常人性化。,Valuable
很方便的一款,Unhelpful
很好＋1,Unhelpful
五星好评，去国外终于可以交流了,Valuable
方便,Unhelpful
不好，里面的东西都要钱,Valuable
借出来了，挺不错的，都是合作平台。申请了好几个只有   原子贷一刻分期8000，你我贷秒借4800，可以，努力工作努力还款中，感谢,Valuable
注册不了，没办法用啊,Valuable
真的很好不给一星，希望小哥哥们都有饭吃。生活那么好，怎么能放弃,Valuable
最近总是要重下才打的开,Valuable
好,Unhelpful
可以啊没有你们说的那么差毕竟在不断更新，第二学堂分拿来就行哈哈,Valuable
好用,Unhelpful
音质很好，很方便，能听到你自己喜欢的歌,Valuable
nice,Unhelpful
挺好 设计很人性化 很喜欢,Valuable
好用(?▽?),Valuable
非常好  不错,Valuable
非常好用,Unhelpful
我快气疯了，之前我登录了，也不得不承认，里面的有些书不错。但是就在我下次点开之后，系统显示为新用户！！我并没有卸载重新安装或更新之类的呀！所以！我书架里收藏的很多书还有充的红袖币都没了！！这一点，真心差评！<br>希望能下次改正错误⊙﹏⊙,Valuable
非常好用，VIP感觉更好,Valuable
总而言之还可以！希望有好得功能出现！ 真心赞的应用。很优惠券app好用。用法简单。,Valuable
申请希望可以通过我急需用钱很多朋友在用很方便的度小满金融贷款大众化都能申请在也不用求人借钱了用手机申請信贷以為很麻烦結果顯示我多有多么的幸運搜索到了度小满金融贷款钱包解了我的燃眉之急审刻快放款更快感謝感謝，哈哈，用完真不错，心情变得美美的。对于那些正好缺钱的人来说简直太好了手机度小满金融贷款在我最缺钱的时候是借款给予我帮助，随意贷借款软件值得信赖，服务一流，不错的借钱软件平台,Valuable
非常棒！检查作业太方便了,Valuable
百度的东西，能有好的？畜生,Valuable
有些歌不能唱了,Valuable
挺好,Unhelpful
以后蹭网真爽,Unhelpful
good,Unhelpful
已经投了很多钱了，回款体验不错，继续用,Valuable
多年前欠你一个好评，现在加倍还给你,Valuable
很好,Unhelpful
莱信功能越来越强大了，语音五分钟可收藏可转发，视频30秒可配音可快退快进，各种搞笑小视频也有等等，功能越来越完善，直播也即将推出，太多功能了，大家可以在各应用市场免费下载使用和尝试！,Valuable
非常棒,Unhelpful
还算好用,Unhelpful
挺得app。值得强推给大家 不错吧挺好用得啊OK！ 太好了。我爱死这应用app了 方便用哦。十分挺好,Valuable
好,Unhelpful
资源全面，广告也没有。,Valuable
棒,Unhelpful
聚会就来这里租民宿房，价格非常合理。对于租房还是很有保障的，房主也很热情周到,Valuable
好的,Unhelpful
听不不OK,Unhelpful
好,Unhelpful
很好,Unhelpful
很好用,Unhelpful
这个兼职APP值得信赖，我自己都在用，推荐推荐,Valuable
很好啦，最喜欢美妆,Valuable
挺好的??。,Unhelpful
"mate10,更新新版本后有BUG",Valuable
不错,Unhelpful
非常喜欢的一款背单词app，枯燥的记忆变得很有趣。希望考试类的词书能更加丰富，如果能增加一款词书重复背诵的相关功能，就更完美了。感谢开发人员的不断付出，点赞,Valuable
测试一下后发现真的蛮准的！,Valuable
灰常不错。自己连上去了。,Valuable
不错唉，建议下载,Valuable
是为了支持坤坤的鸭,Valuable
有视频要关不掉，离线也是这样，差评,Valuable
很好,Unhelpful
还行,Unhelpful
很占内存……,Unhelpful
嗯不错，喜欢,Unhelpful
笔芯是一款非常不错的交友软件，方便实用,Valuable
特不好用。,Unhelpful
根本没法交费！！！！,Valuable
非常满意，内容多，适合学英语,Valuable
挺好的,Unhelpful
五万四……用NPU了？,Valuable
择日和起名的功能不错，还是免费的，合婚也可以。,Valuable
很好用,Unhelpful
还行,Unhelpful
很好用。,Unhelpful
很好用,Unhelpful
软件占用的内存不是很大，运行起来很流畅，页面设计的很合理，设置简单，随手记账轻松方便，软件很容易上手,Valuable
怎么看QQ音乐的等级呀？,Valuable
很好用,Unhelpful
开始还以为是假的，没想到是真的可以提现钱。,Valuable
对学习没好处，建议大家别下载。,Valuable
真的太好用了??,Valuable
有红包拿了，好！,Valuable
太好玩儿了，我抓到了一个，正在发货中,Valuable
希望增加动词的过去式,Valuable
满意,Unhelpful
挺好的,Unhelpful
很好的软件，好评,Valuable
为什么不让评论啊？特别气愤啊，评论还要限制数量吗？,Valuable
微信文件保存不到网盘啊 还是原版本好用,Valuable
非常的好，服务态度好，而且物流的态度也非常的好，值得你们去下载,Valuable
水军横行！让我恶心！！！,Valuable
很好的软件,Unhelpful
不好，哪哪都要钱,Valuable
很好用,Unhelpful
很好用(??(*? ? `*)??,Valuable
同时还要努力把信息的真实性和准确性搞好,Valuable
无广告/占手机内存小/很不错的一个软件<br>直尺毫米很准/一点不错,Valuable
全面了解投资理财市场行情，高收益的理吖财理财产品，公司同事都在用这款软件。,Valuable
很不错，美颜刚刚好，不是很夸张，拍出来很有感jio,Valuable
理财产品一个都买不到，不到一秒就售罄,Valuable
还行 为什么手机不同 视频的时候不能美颜,Valuable
分两次一共借了2500元，18年6月份左右借的。那会挺好申请的，还有1300多待还??,Valuable
保护刘波,Unhelpful
真的超级好用啊！,Valuable
为什么宋冬野也没了，猪场,Valuable
好好用的哦,Unhelpful
非常喜欢这款约会交友软件，朋友推荐的，为我们单身男人提供了交友平台，点赞。,Valuable
特别喜欢 美图里最喜欢激萌了,Valuable
看我提现了告诉我想哈木有违规行为？我邀请好友邀请我自己不行？我两个手机两个号不行？？？,Valuable
很好用,Unhelpful
第一次用，但看评论，然后用的过程中，发现都挺好的。,Valuable
挺好的,Unhelpful
不容易丢歌单，优秀,Valuable
很满意，利息不高，解决我燃眉之急,Valuable
他们都说这个比较好我看看,Valuable
背景商城怎么更新的又不可以自定义咯，还收取费用，我也是醉了，差评,Valuable
漫画的确比小说好看好几倍,Valuable
好啊好好,Unhelpful
为什么我这里搜索不到秦时丽人明月心,Valuable
谁有会员分享一下,Valuable
太烦了！不断的有广告！还关不了！,Valuable
虽然资料不是很全面   但是有我想要的  更棒,Valuable
网页上有的公司、职位，怎么到手机app里就搜不到了？？,Valuable
很棒都可以查到,Valuable
挺好??<br>为EXO和我家红毛而下,Valuable
如果加入终极高手就更好了,Valuable
好,Unhelpful
非常好,Unhelpful
好,Unhelpful
为什么所有视频的画质都调节不了??<br>?而且我也升级到了最新版本。就这点太差了！,Valuable
我建议可以把弹琴吧也像全民K哥一样一起与QQ音乐“绑定”,Valuable
考试100分,Unhelpful
就是有广告删不掉,Valuable
这是我使用过的最好的一个版本！！十分方便,Valuable
很方便的记账软件,Valuable
闪光不能关,Unhelpful
看小说，上奇腐，还有免费的金币可以拿！,Valuable
好评,Unhelpful
只有斗罗大陆1！2，3？,Valuable
还好，有的题搜不出来,Valuable
很不错哟。,Unhelpful
有时候图片加载不出来，要重新点开,Valuable
很好,Unhelpful
棒棒哒,Unhelpful
第一次看到微信双开可以在软件里面开，也能独立出来在桌面上的，界面也很好看美观,Valuable
好,Unhelpful
真的很好很优质,Valuable
软件很好用。心中有信仰，一切都会好的,Valuable
好,Unhelpful
用着特别爽,Unhelpful
喜欢呀,Unhelpful
也不好使啊,Unhelpful
要不是为了给《青春有你》和《演员的品格》助力，才不会用爱奇艺,Valuable
只为大西瓜??,Valuable
good,Unhelpful
打不开,Unhelpful
很好,Unhelpful
挺好的！第一次用就爱上了,Valuable
书都挺好的,Unhelpful
很好用！！！,Unhelpful
可以,Unhelpful
很好，就是为了看《偶像练习生》才充的vip,Valuable
差评!初中的都没有下册!看了前三节内容后面都要给钱了！(*≧ｍ≦*),Valuable
挺好的??给个五星吧,Valuable
真好.喜欢老师们讲的比我老师清楚易懂,Valuable
生活小助手,Unhelpful
广告太多了,Valuable
继续努力加油??给力喔！,Valuable
推荐，真的很好放款,Valuable
不错,Unhelpful
不错的平台，回复挺快的,Valuable
好,Unhelpful
感觉不咋地,Unhelpful
什么玩意，看来看去都是广告，还不能选择，也不能跳过，强制型的，讨厌死了,Valuable
不支持华为P20 pro，闪退，晕倒。,Valuable
太好了,Unhelpful
不错,Unhelpful
特别好，很实用,Valuable
非常完美,Unhelpful
五星给热爱 但是版权太少了,Valuable
用着不错,Unhelpful
怎么弄字幕？??,Valuable
内3涵2段1子,Valuable
很不错(*??╰╯`?)?,Valuable
我录制的时候，手机屏幕不停闪烁，不知道如何解决,Valuable
非常好！,Unhelpful
赞??,Unhelpful
不更新还不能看了！！而且还更新不了,Valuable
不行,Unhelpful
很好(?▽?)非常喜欢用呢,Valuable
非常好！,Unhelpful
挺好用的,Unhelpful
太差了。,Unhelpful
好,Unhelpful
挺棒的,Unhelpful
好像一个人玩不行，得按照一个人操作,Valuable
看都知道了。,Unhelpful
好用??,Unhelpful
很棒的软件,Unhelpful
现在广告太多了，还有广告视频，有时候都退不出来,Valuable
挺不错，只是信息有些虚,Valuable
满星,Unhelpful
?? 视频剪辑很流畅，很好的一款软件，朋友推荐使用的。,Valuable
很不错,Unhelpful
太好了,Unhelpful
